size,clauses,time_lumping,kappa,time_iteration,memory (MB),formula
9,26,0.08493471145629883,23,0.0002570152282714844,0.08528614044189453,[(-x_7 v x_8) ^ (-x_2 v x_5 v -x_6) ^ (-x_5 v x_7 v x_8) ^ (-x_4 v -x_7 v -x_0) ^ (x_6 v -x_7 v -x_5) ^ (x_7 v x_2) ^ (-x_1 v x_6 v -x_3) ^ (-x_5 v -x_6) ^ (x_3 v x_8) ^ (x_0 v -x_4 v -x_6) ^ (-x_5 v x_4) ^ (x_0 v x_6 v x_4) ^ (x_5 v x_8) ^ (-x_4 v -x_8 v -x_3) ^ (x_1 v x_7 v -x_3) ^ (x_6 v x_7 v -x_8) ^ (x_7 v -x_6) ^ (x_3 v x_5 v -x_8) ^ (x_1 v -x_8 v -x_0) ^ (x_3 v x_1 v x_5) ^ (x_0 v x_5 v -x_8) ^ (x_1 v x_5) ^ (x_6 v -x_5 v -x_0) ^ (-x_1 v x_5 v -x_3) ^ (x_6 v -x_8) ^ (x_4 v -x_8 v -x_0)]
9,19,0.06700849533081055,1,0.00012993812561035156,0.09700679779052734,[(-x_2 v x_7 v -x_6) ^ (x_1 v x_2 v -x_6) ^ (-x_1 v x_7 v -x_0) ^ (-x_5 v x_2 v x_8) ^ (-x_1 v -x_2 v -x_3) ^ (-x_1 v -x_0 v x_8) ^ (x_3 v -x_5 v -x_6) ^ (-x_5 v -x_2 v x_8) ^ (x_3 v x_6 v x_1) ^ (-x_2 v x_7 v -x_0) ^ (x_4 v x_5 v -x_3) ^ (x_1 v -x_7 v x_5) ^ (x_3 v x_8 v -x_0) ^ (x_3 v -x_1 v -x_8) ^ (x_5 v x_4 v x_2) ^ (-x_1 v -x_2 v x_5) ^ (x_0 v x_2 v -x_3) ^ (x_0 v x_8 v -x_3) ^ (x_0 v -x_4 v -x_3)]
9,17,0.05796408653259277,23,0.00023984909057617188,0.08128833770751953,[(x_3 v -x_1 v x_7) ^ (x_1 v x_4 v -x_8) ^ (-x_7 v x_4) ^ (-x_1 v x_7 v x_4) ^ (-x_1 v -x_8 v x_0) ^ (x_0 v -x_7 v -x_6) ^ (x_6 v x_4) ^ (x_6 v -x_2) ^ (x_7 v x_2 v -x_3) ^ (x_3 v -x_4 v x_2) ^ (-x_7 v x_4 v x_5) ^ (x_0 v x_1 v -x_5) ^ (x_3 v -x_2 v x_8) ^ (-x_6 v -x_3) ^ (-x_7 v -x_8 v -x_6) ^ (-x_1 v -x_8 v -x_3) ^ (x_1 v -x_8)]
9,25,0.09481954574584961,1,0.00021409988403320312,0.11098384857177734,[(x_1 v -x_4 v -x_0) ^ (-x_1 v x_0) ^ (x_6 v -x_7 v -x_5) ^ (-x_4 v -x_5 v -x_6) ^ (-x_1 v -x_5 v -x_3) ^ (x_6 v -x_7 v x_4) ^ (x_4 v -x_8 v -x_6) ^ (-x_2 v x_7 v x_4) ^ (-x_6 v -x_2 v -x_3) ^ (x_3 v x_1) ^ (x_8 v x_4 v -x_3) ^ (-x_1 v -x_3 v -x_6) ^ (-x_5 v -x_8) ^ (x_1 v -x_4 v -x_6) ^ (-x_1 v x_4 v -x_0) ^ (-x_0 v x_6 v -x_3) ^ (x_7 v -x_8 v x_4) ^ (x_1 v -x_7 v -x_0) ^ (x_1 v -x_8 v -x_0) ^ (-x_1 v -x_7 v -x_3) ^ (x_7 v -x_8) ^ (-x_7 v x_5) ^ (x_7 v x_5 v -x_0) ^ (x_0 v -x_4 v -x_8) ^ (-x_4 v x_2 v x_5)]
9,23,0.07682156562805176,23,0.0004286766052246094,0.09072589874267578,[(-x_2 v x_7 v -x_6) ^ (x_7 v x_5 v -x_8) ^ (-x_4 v -x_7) ^ (x_3 v x_6 v x_8) ^ (x_0 v x_2 v -x_6) ^ (x_0 v -x_8 v -x_3) ^ (-x_1 v x_4 v x_2) ^ (-x_1 v x_7 v -x_6) ^ (-x_7 v x_4) ^ (x_0 v -x_8 v -x_6) ^ (x_2 v x_4 v x_5) ^ (x_3 v x_4 v x_8) ^ (x_3 v x_1 v -x_6) ^ (x_1 v x_4 v x_5) ^ (x_8 v x_2 v -x_0) ^ (x_2 v -x_3) ^ (x_6 v -x_4 v -x_2) ^ (x_3 v -x_4) ^ (-x_4 v x_2 v x_5) ^ (x_6 v -x_4 v x_2) ^ (x_1 v -x_2 v -x_0) ^ (-x_1 v x_8 v -x_6) ^ (x_0 v -x_5 v -x_6)]
9,25,0.07699441909790039,1,0.0002002716064453125,0.09700679779052734,[(x_0 v -x_4 v x_3) ^ (x_4 v x_2 v -x_8) ^ (-x_2 v x_4 v -x_3) ^ (-x_7 v -x_6 v -x_3) ^ (-x_5 v -x_3 v x_4) ^ (x_4 v x_2 v x_8) ^ (-x_8 v -x_0) ^ (-x_7 v x_2 v -x_3) ^ (-x_7 v -x_2) ^ (x_3 v -x_1) ^ (x_0 v -x_2 v x_7) ^ (x_1 v -x_2 v -x_3) ^ (x_5 v x_8) ^ (-x_4 v x_2) ^ (-x_4 v x_8) ^ (x_3 v x_6 v -x_5) ^ (-x_6 v -x_3) ^ (-x_5 v x_8) ^ (x_3 v x_1 v x_5) ^ (x_3 v x_6 v -x_0) ^ (x_0 v x_7) ^ (x_3 v x_2) ^ (x_4 v x_2 v -x_0) ^ (x_7 v x_5 v -x_8) ^ (x_2 v -x_3 v x_8)]
9,16,0.05533289909362793,23,0.0003085136413574219,0.08633136749267578,[(x_3 v x_7 v -x_0) ^ (-x_1 v x_6 v -x_5) ^ (-x_0 v -x_3) ^ (x_1 v x_4 v x_7) ^ (x_7 v -x_0) ^ (x_3 v x_6 v x_4) ^ (-x_1 v -x_0 v -x_6) ^ (x_6 v -x_4 v -x_8) ^ (x_8 v -x_5 v -x_6) ^ (x_3 v -x_4 v -x_0) ^ (x_0 v x_6 v x_8) ^ (x_0 v -x_5 v x_2) ^ (-x_1 v -x_8 v -x_0) ^ (-x_2 v -x_3) ^ (x_6 v x_1 v -x_5) ^ (x_1 v x_5 v -x_0)]
9,14,0.04908871650695801,1,0.0001461505889892578,0.0986318588256836,[(-x_4 v -x_2 v -x_8) ^ (x_6 v -x_4 v x_5) ^ (x_0 v -x_5 v -x_2) ^ (x_4 v x_2) ^ (-x_4 v -x_0) ^ (-x_1 v -x_4 v x_8) ^ (-x_1 v -x_4 v -x_2) ^ (-x_1 v x_8) ^ (x_0 v x_5 v x_8) ^ (x_8 v x_7 v -x_3) ^ (x_6 v -x_2 v x_8) ^ (x_6 v -x_4 v -x_8) ^ (x_6 v x_5 v -x_3) ^ (x_3 v x_4)]
9,13,0.049881935119628906,23,0.0002448558807373047,0.07730579376220703,[(x_0 v -x_4 v -x_7) ^ (x_0 v x_7 v -x_2) ^ (x_0 v -x_5 v -x_2) ^ (x_0 v x_6 v x_5) ^ (x_3 v -x_1 v x_4) ^ (x_1 v x_8) ^ (x_3 v x_6 v x_0) ^ (x_3 v -x_0 v x_8) ^ (x_4 v x_7 v -x_6) ^ (-x_4 v x_5) ^ (-x_4 v -x_5 v x_8) ^ (-x_4 v -x_3) ^ (x_4 v -x_3 v -x_6)]
9,21,0.0680701732635498,1,0.000186920166015625,0.0996389389038086,[(x_6 v -x_7 v x_2) ^ (-x_2 v x_8) ^ (x_6 v x_7) ^ (-x_1 v x_6 v x_8) ^ (x_0 v -x_7 v x_2) ^ (x_8 v -x_5 v -x_3) ^ (-x_6 v -x_5 v -x_3) ^ (-x_1 v -x_5 v x_4) ^ (x_0 v x_1 v -x_6) ^ (x_0 v x_6 v x_7) ^ (x_1 v x_4 v x_2) ^ (x_6 v x_7 v x_2) ^ (x_3 v x_4 v x_7) ^ (x_0 v x_5 v x_8) ^ (-x_3 v -x_8 v -x_0) ^ (x_6 v -x_5 v -x_0) ^ (x_4 v x_5 v -x_0) ^ (x_1 v -x_7 v -x_3) ^ (x_1 v x_2 v -x_3) ^ (-x_1 v x_8 v -x_3) ^ (x_7 v -x_8 v -x_3)]
9,21,0.07162857055664062,23,0.0002772808074951172,0.08094501495361328,[(x_7 v x_2) ^ (x_0 v -x_7 v -x_8) ^ (x_1 v -x_6) ^ (-x_2 v -x_8 v -x_0) ^ (x_1 v x_5 v -x_0) ^ (x_0 v -x_2 v x_8) ^ (-x_4 v x_7 v -x_6) ^ (-x_7 v x_4 v -x_3) ^ (x_1 v -x_2 v x_8) ^ (-x_7 v x_2 v -x_8) ^ (-x_7 v x_4 v x_8) ^ (-x_1 v x_6 v -x_2) ^ (x_6 v x_1 v x_8) ^ (x_1 v x_4 v -x_0) ^ (-x_4 v -x_5 v -x_7) ^ (x_8 v x_4 v -x_6) ^ (-x_6 v -x_8 v -x_0) ^ (x_6 v x_7 v x_8) ^ (x_0 v x_8) ^ (-x_1 v -x_7 v -x_8) ^ (x_3 v -x_7 v -x_8)]
9,19,0.0664832592010498,1,0.0001049041748046875,0.0971975326538086,[(x_3 v -x_4 v x_8) ^ (x_1 v -x_7 v -x_8) ^ (-x_4 v -x_2 v -x_0) ^ (-x_5 v x_2 v x_7) ^ (-x_1 v -x_7 v -x_2) ^ (x_6 v x_4 v x_7) ^ (x_3 v -x_0 v x_8) ^ (x_3 v x_7) ^ (x_0 v -x_7 v -x_3) ^ (x_0 v x_1 v -x_7) ^ (-x_1 v x_5 v -x_8) ^ (x_6 v x_4) ^ (x_6 v -x_0) ^ (x_0 v x_1 v -x_4) ^ (x_7 v x_2 v x_8) ^ (-x_6 v x_7 v x_4) ^ (-x_5 v -x_3 v -x_0) ^ (x_7 v x_8) ^ (x_0 v x_7 v x_8)]
9,22,0.06936120986938477,23,0.00020313262939453125,0.08406543731689453,[(x_1 v -x_4 v -x_0) ^ (-x_4 v x_5 v -x_8) ^ (x_0 v x_2 v x_3) ^ (-x_1 v x_6 v x_0) ^ (-x_1 v -x_5 v -x_3) ^ (x_8 v -x_6 v -x_0) ^ (x_0 v -x_7 v -x_8) ^ (x_6 v -x_4 v -x_0) ^ (x_6 v x_1 v -x_5) ^ (x_0 v -x_7 v -x_2) ^ (-x_1 v -x_5 v -x_0) ^ (-x_5 v -x_2 v -x_3) ^ (x_0 v -x_7 v x_4) ^ (x_1 v -x_8 v -x_3) ^ (-x_0 v x_5 v -x_6) ^ (x_7 v x_5) ^ (x_1 v x_4 v -x_0) ^ (x_1 v x_7) ^ (x_6 v x_2 v -x_0) ^ (x_3 v -x_4 v -x_6) ^ (-x_8 v -x_3) ^ (x_1 v -x_4 v -x_5)]
9,11,0.03942298889160156,1,0.0001590251922607422,0.0913076400756836,[(x_3 v -x_8 v -x_0) ^ (x_6 v x_1 v x_8) ^ (-x_4 v -x_7 v -x_0) ^ (x_3 v -x_4 v -x_5) ^ (-x_1 v -x_4) ^ (x_0 v x_1 v x_3) ^ (x_0 v x_6 v x_8) ^ (x_3 v x_6 v x_5) ^ (x_3 v x_2 v x_8) ^ (-x_5 v x_2 v -x_0) ^ (-x_1 v x_7 v x_8)]
9,13,0.0440669059753418,23,0.0003693103790283203,0.07874011993408203,[(x_6 v x_5 v -x_8) ^ (x_1 v x_2 v x_8) ^ (x_0 v x_5 v x_8) ^ (x_5 v -x_8 v -x_6) ^ (-x_4 v -x_5 v -x_6) ^ (-x_1 v -x_7 v -x_8) ^ (-x_7 v -x_6 v x_8) ^ (-x_2 v -x_8 v x_4) ^ (x_1 v x_4 v -x_3) ^ (x_6 v -x_5) ^ (x_0 v -x_4 v x_2) ^ (x_3 v -x_7 v -x_0) ^ (-x_7 v x_5 v -x_0)]
9,17,0.07912421226501465,1,0.0001881122589111328,0.09625911712646484,[(x_6 v x_7 v x_8) ^ (-x_2 v -x_8 v -x_6) ^ (x_3 v -x_8 v -x_6) ^ (x_0 v -x_5 v -x_3) ^ (x_6 v -x_4 v x_5) ^ (x_3 v -x_7 v x_8) ^ (x_2 v x_5 v -x_3) ^ (x_3 v x_6 v x_0) ^ (-x_5 v -x_8 v -x_6) ^ (x_5 v -x_8 v -x_0) ^ (-x_4 v -x_7) ^ (x_6 v -x_4 v -x_7) ^ (-x_1 v -x_7 v -x_3) ^ (-x_7 v -x_6 v -x_3) ^ (x_4 v x_2) ^ (-x_1 v x_4 v -x_6) ^ (-x_7 v -x_2)]
9,26,0.08383727073669434,23,0.00027370452880859375,0.09066486358642578,[(x_1 v -x_7 v -x_6) ^ (x_3 v -x_6 v -x_0) ^ (-x_4 v -x_7) ^ (-x_4 v x_5 v x_8) ^ (-x_4 v x_7) ^ (x_8 v x_5 v -x_0) ^ (-x_7 v x_2 v -x_8) ^ (-x_1 v -x_7 v -x_0) ^ (x_6 v x_2) ^ (x_6 v x_7 v -x_3) ^ (x_0 v -x_1 v -x_5) ^ (-x_0 v x_5 v -x_6) ^ (x_3 v -x_7 v x_0) ^ (-x_1 v x_6) ^ (x_0 v x_7 v x_5) ^ (x_1 v x_4 v -x_8) ^ (x_3 v x_1 v -x_2) ^ (x_0 v x_6 v x_5) ^ (-x_5 v x_2 v -x_6) ^ (-x_0 v x_7 v -x_3) ^ (-x_4 v x_2 v -x_7) ^ (x_0 v -x_4 v x_7) ^ (x_3 v x_1 v x_7) ^ (-x_5 v x_2 v -x_8) ^ (x_0 v -x_4 v -x_3) ^ (-x_6 v x_4 v x_8)]
9,17,0.05767321586608887,1,0.00022029876708984375,0.1006765365600586,[(-x_1 v -x_4 v -x_6) ^ (x_6 v -x_5 v x_2) ^ (x_6 v -x_2 v x_7) ^ (x_3 v -x_2 v x_4) ^ (x_1 v -x_5 v x_4) ^ (x_0 v x_1 v -x_5) ^ (-x_1 v x_3 v -x_8) ^ (x_5 v x_7 v x_2) ^ (-x_5 v -x_3 v x_4) ^ (-x_1 v -x_2 v x_8) ^ (x_1 v -x_6) ^ (-x_5 v -x_2 v -x_3) ^ (x_1 v -x_4 v x_7) ^ (-x_7 v x_4 v -x_6) ^ (-x_4 v -x_5 v x_8) ^ (x_3 v -x_8) ^ (-x_0 v x_8)]
9,25,0.07907462120056152,23,0.00022411346435546875,0.08860492706298828,[(x_1 v -x_5 v -x_8) ^ (-x_0 v -x_2 v x_8) ^ (x_0 v -x_7 v -x_6) ^ (x_1 v -x_5 v x_8) ^ (x_0 v -x_2 v -x_8) ^ (-x_1 v x_7 v x_0) ^ (-x_7 v -x_8) ^ (-x_1 v -x_7 v -x_5) ^ (-x_1 v -x_7 v x_4) ^ (-x_5 v -x_8 v -x_3) ^ (x_1 v -x_7 v x_2) ^ (-x_7 v x_2 v x_8) ^ (x_1 v -x_5 v x_4) ^ (-x_2 v -x_4 v -x_5) ^ (x_8 v -x_5 v -x_6) ^ (x_6 v x_7 v x_2) ^ (x_0 v x_1 v x_2) ^ (x_1 v x_4 v x_5) ^ (x_1 v -x_7) ^ (-x_0 v -x_7 v -x_6) ^ (-x_1 v -x_4 v -x_7) ^ (x_6 v -x_8 v -x_0) ^ (x_0 v -x_7 v x_5) ^ (-x_2 v x_5 v x_4) ^ (x_6 v x_4 v -x_8)]
9,22,0.08307099342346191,1,0.00016260147094726562,0.0949850082397461,[(x_0 v x_5 v x_3) ^ (-x_1 v -x_2 v -x_8) ^ (x_1 v -x_4 v -x_7) ^ (x_3 v -x_5 v -x_8) ^ (-x_1 v x_5 v -x_0) ^ (x_0 v -x_4 v x_5) ^ (-x_4 v x_5) ^ (x_3 v x_6) ^ (-x_1 v -x_3) ^ (-x_1 v x_2 v -x_0) ^ (-x_4 v -x_2 v -x_3) ^ (x_0 v -x_5) ^ (-x_5 v x_7) ^ (x_6 v -x_5 v x_4) ^ (x_0 v -x_3 v -x_6) ^ (x_0 v x_1 v -x_3) ^ (x_0 v x_1 v x_4) ^ (x_0 v x_4 v x_5) ^ (-x_1 v -x_4 v -x_5) ^ (-x_2 v x_7 v -x_3) ^ (-x_1 v -x_0 v -x_6) ^ (-x_4 v x_7 v -x_8)]
9,14,0.05466580390930176,23,0.0002834796905517578,0.08786487579345703,[(x_3 v x_5) ^ (x_0 v x_3 v -x_8) ^ (x_3 v x_1 v x_4) ^ (x_1 v -x_4 v -x_2) ^ (x_3 v -x_1 v x_5) ^ (x_0 v -x_1 v x_4) ^ (-x_0 v -x_2 v x_4) ^ (x_3 v x_5 v -x_6) ^ (-x_1 v x_5 v x_8) ^ (-x_1 v -x_5 v -x_0) ^ (x_3 v x_1 v -x_0) ^ (-x_7 v -x_8 v -x_6) ^ (x_3 v -x_5 v x_2) ^ (-x_0 v -x_2 v -x_6)]
9,13,0.047866106033325195,1,0.0001266002655029297,0.0997457504272461,[(-x_2 v -x_5 v -x_3) ^ (-x_7 v -x_5 v -x_0) ^ (-x_1 v -x_5 v -x_8) ^ (x_7 v x_5 v -x_3) ^ (x_0 v x_1 v -x_4) ^ (x_7 v x_2 v -x_3) ^ (x_3 v -x_4 v -x_0) ^ (-x_6 v -x_3) ^ (x_3 v -x_5 v x_8) ^ (x_3 v -x_0 v x_8) ^ (x_1 v -x_7 v -x_3) ^ (x_8 v -x_2 v -x_3) ^ (-x_6 v x_8)]
9,19,0.06405186653137207,23,0.00020051002502441406,0.08150959014892578,[(x_0 v x_7 v x_4) ^ (-x_5 v x_2 v x_8) ^ (-x_4 v x_2 v -x_3) ^ (x_3 v x_4) ^ (x_3 v x_6 v -x_4) ^ (x_1 v -x_6 v -x_0) ^ (-x_7 v x_4) ^ (-x_5 v -x_8 v x_4) ^ (-x_4 v -x_5 v -x_7) ^ (x_6 v -x_5 v x_4) ^ (x_3 v -x_5 v x_7) ^ (x_7 v -x_8 v -x_6) ^ (x_5 v x_2 v -x_0) ^ (-x_1 v x_5 v x_2) ^ (x_4 v x_7 v -x_0) ^ (x_0 v x_8 v -x_3) ^ (x_4 v x_5) ^ (x_6 v -x_7 v -x_8) ^ (x_0 v x_7 v x_2)]
9,21,0.07529354095458984,1,0.0001957416534423828,0.09870052337646484,[(x_1 v -x_2 v -x_5) ^ (x_0 v -x_7 v -x_6) ^ (x_3 v x_4 v x_5) ^ (-x_5 v x_2 v x_7) ^ (x_0 v -x_4 v x_5) ^ (x_8 v x_5 v -x_6) ^ (-x_4 v -x_7 v -x_8) ^ (-x_4 v x_7 v -x_6) ^ (x_1 v -x_2 v -x_3) ^ (-x_1 v -x_7 v x_5) ^ (x_6 v -x_2 v -x_8) ^ (-x_1 v x_7 v -x_6) ^ (x_1 v x_5 v -x_6) ^ (x_0 v x_4 v x_2) ^ (x_6 v x_7 v -x_8) ^ (-x_0 v -x_4 v -x_3) ^ (x_1 v x_2 v -x_8) ^ (-x_0 v x_2 v -x_3) ^ (x_3 v -x_4 v -x_6) ^ (x_3 v x_6 v x_0) ^ (-x_1 v -x_0)]
9,11,0.03765273094177246,23,0.0006124973297119141,0.07218647003173828,[(x_5 v -x_7 v x_2) ^ (x_3 v -x_2 v x_4) ^ (-x_2 v x_5 v -x_6) ^ (x_3 v x_6 v x_0) ^ (-x_5 v x_2 v -x_0) ^ (x_3 v x_5 v -x_0) ^ (-x_7 v -x_2 v -x_6) ^ (-x_5 v x_7 v -x_0) ^ (x_6 v x_2 v x_8) ^ (-x_2 v -x_3) ^ (x_0 v x_1 v x_5)]
9,22,0.07628679275512695,1,0.00011467933654785156,0.0989980697631836,[(x_3 v x_7 v x_4) ^ (-x_5 v x_2 v x_7) ^ (x_6 v -x_7 v -x_0) ^ (-x_1 v -x_7 v -x_5) ^ (x_1 v -x_7 v -x_2) ^ (-x_6 v -x_3 v x_8) ^ (-x_1 v -x_7 v x_5) ^ (-x_4 v x_2) ^ (x_7 v x_2 v -x_8) ^ (-x_1 v x_7 v -x_6) ^ (x_3 v x_6 v -x_5) ^ (x_1 v x_5 v -x_8) ^ (-x_5 v -x_7 v -x_2) ^ (x_7 v -x_8) ^ (-x_6 v x_2 v -x_0) ^ (x_1 v -x_4 v -x_2) ^ (x_5 v -x_8 v -x_6) ^ (x_0 v -x_4 v -x_2) ^ (x_0 v x_7 v x_8) ^ (-x_1 v -x_4 v x_5) ^ (-x_1 v x_2 v -x_6) ^ (x_0 v -x_1 v x_2)]
9,21,0.06764674186706543,23,0.0002040863037109375,0.08513355255126953,[(x_3 v -x_1 v x_4) ^ (x_1 v x_4 v -x_6) ^ (-x_1 v x_5 v -x_0) ^ (x_4 v -x_8) ^ (-x_3 v -x_0) ^ (x_8 v x_5 v -x_6) ^ (-x_4 v -x_2 v x_7) ^ (-x_6 v -x_2 v -x_3) ^ (x_6 v x_5 v -x_0) ^ (-x_5 v x_7 v -x_3) ^ (x_6 v -x_4 v -x_3) ^ (-x_6 v -x_8 v -x_0) ^ (x_3 v -x_1 v -x_8) ^ (x_6 v -x_5) ^ (x_3 v -x_5 v x_2) ^ (-x_0 v x_7 v x_8) ^ (x_0 v x_6 v x_5) ^ (-x_1 v x_6 v x_4) ^ (x_6 v -x_7 v -x_3) ^ (-x_1 v x_6 v x_5) ^ (-x_0 v x_8)]
9,20,0.06327104568481445,1,0.0003142356872558594,0.1063680648803711,[(x_6 v x_2 v -x_3) ^ (-x_4 v -x_2 v -x_0) ^ (-x_0 v -x_8 v -x_3) ^ (-x_7 v -x_6 v -x_3) ^ (-x_2 v x_4 v x_8) ^ (-x_7 v -x_5 v -x_3) ^ (x_7 v x_2 v -x_0) ^ (-x_5 v x_2 v x_4) ^ (x_6 v -x_2 v x_5) ^ (x_6 v -x_4 v -x_8) ^ (-x_1 v x_2 v -x_0) ^ (-x_5 v -x_2 v -x_3) ^ (x_2 v -x_0) ^ (-x_5 v x_4 v -x_3) ^ (x_7 v x_2 v x_8) ^ (x_8 v -x_3 v -x_0) ^ (-x_1 v x_3 v -x_0) ^ (x_5 v x_2 v -x_0) ^ (-x_1 v -x_4 v -x_7) ^ (-x_2 v x_5 v x_4)]
9,13,0.046033620834350586,23,0.00021314620971679688,0.07745075225830078,[(x_0 v -x_1 v -x_6) ^ (x_3 v x_4 v x_5) ^ (x_1 v -x_2 v x_8) ^ (-x_2 v x_7 v -x_8) ^ (x_0 v -x_1 v x_6) ^ (-x_6 v -x_3) ^ (x_1 v x_4 v x_8) ^ (-x_2 v -x_3 v x_4) ^ (x_0 v x_1) ^ (x_1 v x_7 v -x_8) ^ (-x_1 v -x_8 v -x_0) ^ (-x_8 v -x_0) ^ (x_0 v x_1 v -x_7)]
9,21,0.0696249008178711,1,0.00012946128845214844,0.10259151458740234,[(-x_0 v -x_2 v x_8) ^ (-x_1 v x_7 v -x_0) ^ (-x_1 v -x_5 v -x_3) ^ (-x_1 v x_6 v x_7) ^ (x_1 v -x_6) ^ (x_0 v -x_7 v -x_8) ^ (-x_2 v x_4 v x_8) ^ (-x_4 v -x_6 v -x_0) ^ (x_0 v -x_7 v x_8) ^ (x_0 v -x_7 v x_2) ^ (-x_7 v x_4 v -x_3) ^ (-x_4 v x_5 v -x_7) ^ (x_6 v x_5 v -x_0) ^ (-x_7 v -x_5 v x_4) ^ (-x_4 v x_2) ^ (x_0 v -x_5 v x_4) ^ (-x_5 v -x_2 v x_4) ^ (x_1 v -x_5) ^ (-x_1 v -x_5 v -x_6) ^ (-x_7 v -x_2 v x_4) ^ (x_0 v x_3)]
9,14,0.04665398597717285,23,0.00021886825561523438,0.07825183868408203,[(x_3 v x_4 v x_2) ^ (x_0 v -x_7 v x_8) ^ (-x_1 v -x_4 v -x_6) ^ (x_0 v -x_4 v -x_5) ^ (x_1 v x_7 v x_2) ^ (-x_5 v x_2) ^ (-x_2 v x_7) ^ (x_3 v x_7 v -x_8) ^ (x_3 v x_7 v -x_2) ^ (x_0 v -x_1 v -x_3) ^ (-x_4 v x_2 v -x_3) ^ (-x_0 v -x_2 v -x_3) ^ (x_1 v -x_2 v -x_6) ^ (-x_6 v x_4 v x_8)]
9,14,0.052637577056884766,1,0.0002574920654296875,0.0992116928100586,[(x_7 v -x_8 v -x_0) ^ (x_1 v -x_6 v x_8) ^ (-x_1 v x_4 v -x_2) ^ (-x_1 v x_6 v x_2) ^ (-x_6 v -x_2 v x_8) ^ (x_6 v -x_5 v x_7) ^ (-x_4 v -x_6 v -x_3) ^ (x_1 v x_7 v x_4) ^ (x_0 v -x_1 v -x_3) ^ (x_0 v x_5 v -x_3) ^ (-x_6 v -x_2 v x_4) ^ (-x_1 v x_2 v -x_6) ^ (x_3 v x_5 v -x_6) ^ (-x_4 v x_7 v -x_3)]
9,14,0.04853415489196777,23,0.0002472400665283203,0.08469867706298828,[(x_1 v x_2 v x_8) ^ (-x_1 v x_6) ^ (-x_0 v x_2 v x_8) ^ (-x_1 v -x_4 v -x_6) ^ (-x_6 v -x_5 v x_8) ^ (x_6 v -x_4 v x_5) ^ (x_4 v x_5 v -x_3) ^ (x_1 v x_2 v -x_6) ^ (x_8 v x_7 v -x_6) ^ (-x_1 v -x_2 v -x_3) ^ (-x_4 v -x_7 v x_8) ^ (-x_1 v x_7 v x_0) ^ (x_0 v -x_2 v -x_6) ^ (x_7 v x_5 v -x_8)]
9,10,0.039197683334350586,1,0.00019121170043945312,0.0922994613647461,[(x_6 v x_1 v x_4) ^ (x_1 v x_7 v x_2) ^ (-x_2 v x_5 v -x_6) ^ (x_3 v -x_5 v -x_8) ^ (-x_1 v -x_2 v -x_3) ^ (x_3 v -x_4 v -x_6) ^ (-x_1 v x_4 v x_2) ^ (x_0 v x_6 v x_7) ^ (x_6 v -x_3) ^ (x_6 v x_1 v x_7)]
9,10,0.036376953125,23,0.00022482872009277344,0.07764911651611328,[(x_1 v -x_2) ^ (-x_4 v x_7 v -x_6) ^ (x_0 v x_1 v x_8) ^ (-x_4 v x_7 v -x_3) ^ (-x_1 v x_4 v x_8) ^ (x_6 v -x_7 v -x_5) ^ (x_6 v -x_7 v -x_3) ^ (-x_1 v -x_5 v x_8) ^ (x_4 v -x_8 v -x_0) ^ (x_1 v -x_7 v x_8)]
9,12,0.04567575454711914,1,0.00012493133544921875,0.09964656829833984,[(x_1 v -x_2) ^ (x_6 v -x_5 v -x_3) ^ (x_0 v x_1 v x_8) ^ (x_3 v x_7 v -x_8) ^ (x_1 v x_7 v -x_0) ^ (x_6 v x_4 v -x_3) ^ (x_3 v x_0) ^ (x_1 v -x_7 v x_2) ^ (x_7 v x_2 v -x_6) ^ (-x_4 v -x_5 v x_8) ^ (x_4 v x_2 v x_8) ^ (x_3 v x_5 v x_0)]
9,18,0.05949974060058594,23,0.00044608116149902344,0.07404804229736328,[(-x_5 v -x_6) ^ (x_3 v -x_8 v -x_0) ^ (-x_4 v x_7 v -x_0) ^ (x_0 v x_1 v x_8) ^ (x_3 v x_5 v x_8) ^ (x_1 v -x_7 v -x_8) ^ (x_6 v x_1 v -x_2) ^ (x_0 v x_4 v -x_6) ^ (-x_0 v -x_5 v x_8) ^ (-x_1 v x_4 v x_2) ^ (x_8 v -x_5 v x_4) ^ (x_0 v -x_8) ^ (x_4 v -x_3 v -x_6) ^ (-x_1 v -x_7 v x_8) ^ (-x_1 v -x_6 v -x_3) ^ (-x_0 v x_5 v -x_6) ^ (-x_1 v x_5 v x_0) ^ (-x_4 v x_2 v -x_8)]
